날짜,구글 A_Predicted,구글 A_Actual
2011-01-27,12.97485,15.36174201965332
2011-01-28,12.972332,14.968228340148926
2011-01-29,12.964756,14.968228340148926
2011-01-30,12.962833,14.968228340148926
2011-01-31,12.963283,14.95253562927246
2011-02-01,12.954338,15.218531608581545
2011-02-02,12.948375,15.24244213104248
2011-02-03,12.933796,15.196366310119627
2011-02-04,12.914947,15.21703815460205
2011-02-05,12.890305,15.21703815460205
2011-02-06,12.870859,15.21703815460205
2011-02-07,12.848094,15.299478530883787
2011-02-08,12.823735,15.401341438293455
2011-02-09,12.785647,15.35451889038086
2011-02-10,12.75476,15.35302448272705
2011-02-11,12.7266655,15.553766250610352
2011-02-12,12.701539,15.553766250610352
2011-02-13,12.679119,15.553766250610352
2011-02-14,12.665481,15.644673347473145
2011-02-15,12.642083,15.545048713684082
2011-02-16,12.631467,15.546792984008787
2011-02-17,12.621631,15.572693824768066
2011-02-18,12.609954,15.692742347717283
2011-02-19,12.595357,15.692742347717283
2011-02-20,12.574484,15.692742347717283
2011-02-22,12.559687,15.197860717773438
2011-02-23,12.534147,15.225505828857422
2011-02-24,12.504328,15.163241386413574
2011-02-25,12.47631,15.193626403808594
2011-02-26,12.454829,15.193626403808594
2011-02-27,12.432098,15.193626403808594
2011-02-28,12.412205,15.277310371398926
2011-03-01,12.403688,14.96249771118164
2011-03-02,12.376708,14.963247299194336
2011-03-03,12.348677,15.181671142578123
2011-03-04,12.319442,14.959012985229492
2011-03-05,12.2957535,14.959012985229492
2011-03-06,12.270947,14.959012985229492
2011-03-07,12.246929,14.735854148864746
2011-03-08,12.2159605,14.75204372406006
2011-03-09,12.177774,14.738595008850098
2011-03-10,12.140449,14.452923774719238
2011-03-11,12.101835,14.363511085510254
2011-03-12,12.065237,14.363511085510254
2011-03-13,12.0393095,14.363511085510254
2011-03-14,12.017032,14.196144104003906
2011-03-15,11.988005,14.185432434082031
2011-03-16,11.949754,13.875103950500488
2011-03-17,11.903715,13.981203079223633
2011-03-18,11.859893,13.973731994628906
2011-03-19,11.816727,13.973731994628906
2011-03-20,11.778824,13.973731994628906
2011-03-21,11.745378,14.358280181884766
2011-03-22,11.711773,14.378703117370604
2011-03-23,11.672354,14.499248504638672
2011-03-24,11.635651,14.61705493927002
2011-03-25,11.600907,14.438976287841797
2011-03-26,11.566039,14.438976287841797
2011-03-27,11.531972,14.438976287841797
2011-03-28,11.49858,14.329888343811035
2011-03-29,11.465275,14.48853874206543
2011-03-30,11.4392805,14.49127960205078
2011-03-31,11.417108,14.613816261291504
2011-04-01,11.387076,14.739341735839844
2011-04-02,11.360925,14.739341735839844
2011-04-03,11.332936,14.739341735839844
2011-04-04,11.31051,14.636730194091797
2011-04-05,11.288237,14.173728942871094
2011-04-06,11.263599,14.300498962402344
2011-04-07,11.242094,14.445451736450195
2011-04-08,11.225515,14.399622917175291
2011-04-09,11.205678,14.399622917175291
2011-04-10,11.180878,14.399622917175291
2011-04-11,11.156367,14.379949569702148
2011-04-12,11.1337185,14.21158504486084
2011-04-13,11.113066,14.352801322937012
2011-04-14,11.093054,14.40834140777588
2011-04-15,11.073633,13.217588424682615
2011-04-16,11.057389,13.217588424682615
2011-04-17,11.039096,13.217588424682615
2011-04-18,11.021017,13.121451377868652
2011-04-19,10.9998665,12.9891996383667
2011-04-20,10.982797,13.093804359436035
2011-04-21,10.970834,13.07811450958252
2011-04-25,10.961504,13.07686996459961
2011-04-26,10.949329,13.270389556884766
2011-04-27,10.938157,13.393423080444336
2011-04-28,10.928067,13.39865493774414
2011-04-29,10.92094,13.5513277053833
2011-04-30,10.912234,13.5513277053833
2011-05-01,10.901882,13.5513277053833
2011-05-02,10.897409,13.413348197937012
2011-05-03,10.892116,13.297039985656738
2011-05-04,10.884459,13.3443603515625
2011-05-05,10.875979,13.306501388549805
2011-05-06,10.866107,13.33215618133545
2011-05-07,10.84766,13.33215618133545
2011-05-08,10.831335,13.33215618133545
2011-05-09,10.815529,13.391430854797363
2011-05-10,10.802522,13.515462875366213
2011-05-11,10.793359,13.335891723632812
2011-05-12,10.781416,13.325929641723633
2011-05-13,10.773563,13.188946723937988
2011-05-14,10.764014,13.188946723937988
2011-05-15,10.752099,13.188946723937988
2011-05-16,10.73706,12.911742210388184
2011-05-17,10.716208,13.211610794067385
2011-05-18,10.695638,13.19542121887207
2011-05-19,10.678999,13.231287002563477
2011-05-20,10.667342,13.051464080810549
2011-05-21,10.651332,13.051464080810549
2011-05-22,10.635813,13.051464080810549
2011-05-23,10.620581,12.910996437072754
2011-05-24,10.603097,12.907756805419922
2011-05-25,10.58629,12.942875862121582
2011-05-26,10.572526,12.90452003479004
2011-05-27,10.571849,12.973509788513184
2011-05-28,10.577433,12.973509788513184
2011-05-29,10.583397,12.973509788513184
2011-05-31,10.582852,13.17574691772461
2011-06-01,10.585102,13.090567588806152
2011-06-02,10.575731,13.151836395263672
2011-06-03,10.563332,13.02780532836914
2011-06-04,10.568748,13.02780532836914
2011-06-05,10.57292,13.02780532836914
2011-06-06,10.575061,12.977495193481444
2011-06-07,10.569181,12.926935195922852
2011-06-08,10.567564,12.930421829223633
2011-06-09,10.562661,12.869650840759276
2011-06-10,10.562621,12.689831733703612
2011-06-11,10.557476,12.689831733703612
2011-06-12,10.55396,12.689831733703612
2011-06-13,10.557213,12.570781707763672
2011-06-14,10.549959,12.661438941955566
2011-06-15,10.546256,12.526447296142578
2011-06-16,10.535038,12.462190628051758
2011-06-17,10.52331,12.079885482788086
2011-06-18,10.530584,12.079885482788086
2011-06-19,10.552344,12.079885482788086
2011-06-20,10.569429,12.068925857543944
2011-06-21,10.582439,12.278632164001465
2011-06-22,10.597092,12.129446983337402
2011-06-23,10.613915,11.960336685180664
2011-06-24,10.616227,11.827338218688965
2011-06-25,10.613374,11.827338218688965
2011-06-26,10.606897,11.827338218688965
2011-06-27,10.595523,12.024592399597168
2011-06-28,10.587056,12.29482364654541
2011-06-29,10.580186,12.392454147338867
2011-06-30,10.582676,12.6118745803833
2011-07-01,10.599406,12.976747512817385
2011-07-02,10.609703,12.976747512817385
2011-07-03,10.619262,12.976747512817385
2011-07-05,10.628042,13.260923385620115
2011-07-06,10.644145,13.333648681640623
2011-07-07,10.660049,13.61359405517578
2011-07-08,10.678802,13.249717712402344
2011-07-09,10.699806,13.249717712402344
2011-07-10,10.724069,13.249717712402344
2011-07-11,10.748797,13.132410049438477
2011-07-12,10.76081,13.300026893615724
2011-07-13,10.769605,13.405877113342283
2011-07-14,10.779532,13.173754692077637
2011-07-15,10.789685,14.884294509887695
2011-07-16,10.80588,14.884294509887695
2011-07-17,10.820466,14.884294509887695
2011-07-18,10.834537,14.817545890808104
2011-07-19,10.841954,15.007081031799316
2011-07-20,10.847606,14.8277587890625
2011-07-21,10.855659,15.117664337158203
2011-07-22,10.875107,15.397605895996094
2011-07-23,10.899141,15.397605895996094
2011-07-24,10.919051,15.397605895996094
2011-07-25,10.936446,15.416285514831545
2011-07-26,10.944517,15.504453659057615
2011-07-27,10.951945,15.12339210510254
2011-07-28,10.943824,15.21604061126709
2011-07-29,10.931697,15.035473823547363
2011-07-30,10.909704,15.035473823547363
2011-07-31,10.889614,15.035473823547363
2011-08-01,10.870366,15.1121826171875
2011-08-02,10.867668,14.75428581237793
2011-08-03,10.867496,14.972710609436035
2011-08-04,10.878432,14.383684158325195
2011-08-05,10.856047,14.421542167663574
2011-08-06,10.841042,14.421542167663574
2011-08-07,10.827317,14.421542167663574
2011-08-08,10.814073,13.599146842956545
2011-08-09,10.758537,14.28132152557373
2011-08-10,10.734526,13.673616409301758
2011-08-11,10.692276,14.000381469726562
2011-08-12,10.663295,14.04122829437256
2011-08-13,10.642561,14.04122829437256
2011-08-14,10.623242,14.04122829437256
2011-08-15,10.60428,13.87834358215332
2011-08-16,10.60078,13.424307823181152
2011-08-17,10.596282,13.278607368469238
2011-08-18,10.591387,12.57451629638672
2011-08-19,10.561773,12.226829528808594
2011-08-20,10.517355,12.226829528808594
2011-08-21,10.477708,12.226829528808594
2011-08-22,10.439537,12.407397270202637
2011-08-23,10.402679,12.92170524597168
2011-08-24,10.382917,13.033034324645996
2011-08-25,10.360491,12.952091217041016
2011-08-26,10.326627,13.1219482421875
2011-08-27,10.297867,13.1219482421875
2011-08-28,10.268598,13.1219482421875
2011-08-29,10.239019,13.426299095153809
2011-08-30,10.217405,13.466647148132324
2011-08-31,10.192698,13.47312355041504
2011-09-01,10.176072,13.262417793273926
2011-09-02,10.149964,13.07163906097412
2011-09-03,10.120769,13.07163906097412
2011-09-04,10.093449,13.07163906097412
2011-09-06,10.068418,13.005390167236328
2011-09-07,10.051883,13.300524711608888
2011-09-08,10.032635,13.323686599731444
2011-09-09,10.016391,13.07188892364502
2011-09-10,10.008327,13.07188892364502
2011-09-11,10.009878,13.07188892364502
2011-09-12,10.020302,13.203143119812012
2011-09-13,10.037701,13.188199996948242
2011-09-14,10.059247,13.251708984375
2011-09-15,10.089698,13.512971878051758
2011-09-16,10.121174,13.615585327148438
2011-09-17,10.152723,13.615585327148438
2011-09-18,10.1823435,13.615585327148438
2011-09-19,10.213181,13.615336418151855
2011-09-20,10.255912,13.614339828491213
2011-09-21,10.293712,13.429288864135742
2011-09-22,10.340242,12.96753215789795
2011-09-23,10.403172,13.088326454162598
2011-09-24,10.459894,13.088326454162598
2011-09-25,10.522529,13.088326454162598
2011-09-26,10.585127,13.247227668762209
2011-09-27,10.642718,13.432774543762209
2011-09-28,10.697316,13.171262741088867
2011-09-29,10.759391,13.13788890838623
2011-09-30,10.827888,12.827561378479004
2011-10-01,10.902476,12.827561378479004
2011-10-02,10.967725,12.827561378479004
2011-10-03,11.035015,12.341397285461426
2011-10-04,11.108405,12.500296592712402
2011-10-05,11.178643,12.57003402709961
2011-10-06,11.244736,12.819343566894531
2011-10-07,11.314104,12.829553604125977
2011-10-08,11.366627,12.829553604125977
2011-10-09,11.423456,12.829553604125977
2011-10-11,11.482966,13.528414726257324
2011-10-12,11.542628,13.660914421081545
2011-10-13,11.602822,13.922178268432615
2011-10-14,11.668036,14.736352920532228
2011-10-15,11.733372,14.736352920532228
2011-10-16,11.798531,14.736352920532228
2011-10-17,11.86404,14.505475997924805
2011-10-18,11.93173,14.70721435546875
2011-10-19,11.999979,14.462885856628418
2011-10-20,12.066602,14.536856651306152
2011-10-21,12.12958,14.706714630126951
2011-10-22,12.193529,14.706714630126951
2011-10-23,12.26033,14.706714630126951
2011-10-24,12.326584,14.85440731048584
2011-10-25,12.39109,14.52415370941162
2011-10-26,12.462228,14.602608680725098
2011-10-27,12.524759,14.910446166992188
2011-10-28,12.569613,14.94705867767334
2011-10-29,12.609949,14.94705867767334
2011-10-30,12.642226,14.94705867767334
2011-10-31,12.674261,14.760262489318848
2011-11-01,12.720291,14.411828994750977
2011-11-02,12.746873,14.56549835205078
2011-11-03,12.767344,14.881304740905762
2011-11-04,12.780658,14.84743309020996
2011-11-05,12.796567,14.84743309020996
2011-11-06,12.80738,14.84743309020996
2011-11-07,12.81772,15.151036262512209
2011-11-08,12.829726,15.250909805297852
2011-11-09,12.824594,14.96723175048828
2011-11-10,12.835629,14.82103443145752
2011-11-14,12.83531,15.26734733581543
2011-11-15,12.8366785,15.356012344360352
2011-11-16,12.835395,15.229240417480469
2011-11-17,12.838024,14.965238571166992
2011-11-18,12.843261,14.816052436828612
2011-11-19,12.853322,14.816052436828612
2011-11-20,12.862465,14.816052436828612
2011-11-21,12.873401,14.468863487243652
2011-11-22,12.876727,14.445451736450195
2011-11-23,12.883404,14.199131965637209
2011-11-25,12.89009,14.022049903869627
2011-11-26,12.897528,14.022049903869627
2011-11-27,12.905348,14.022049903869627
2011-11-28,12.917863,14.64943027496338
2011-11-29,12.929861,14.518425941467283
2011-11-30,12.936212,14.92837905883789
2011-12-01,12.937867,15.28652572631836
2011-12-02,12.939281,15.450655937194824
2011-12-03,12.93682,15.450655937194824
2011-12-04,12.938469,15.450655937194824
2011-12-05,12.939672,15.58240795135498
2011-12-06,12.943558,15.535585403442385
2011-12-07,12.944683,15.526121139526367
2011-12-08,12.947329,15.34331226348877
2011-12-09,12.951009,15.62649154663086
2011-12-10,12.953269,15.62649154663086
2011-12-11,12.949781,15.62649154663086
2011-12-12,12.9525385,15.575932502746582
2011-12-13,12.956872,15.5819091796875
2011-12-14,12.955207,15.393621444702148
2011-12-15,12.956147,15.430232048034668
2011-12-16,12.956061,15.590128898620604
2011-12-17,12.961014,15.590128898620604
2011-12-18,12.969347,15.590128898620604
2011-12-19,12.981677,15.48726749420166
2011-12-20,12.997286,15.69996452331543
2011-12-21,13.012301,15.586642265319824
2011-12-22,13.026647,15.683277130126951
2011-12-23,13.041584,15.768953323364258
2011-12-24,13.047288,15.768953323364258
2011-12-25,13.051602,15.768953323364258
2011-12-27,13.053114,15.946035385131836
2011-12-28,13.052575,15.93233585357666
2011-12-29,13.054504,15.99958324432373
2011-12-30,13.060504,16.086753845214844
2011-12-31,13.067727,16.086753845214844
2012-01-01,13.075425,16.086753845214844
2012-01-03,13.090683,16.572669982910156
2012-01-04,13.104838,16.644149780273438
2012-01-05,13.116043,16.413270950317383
2012-01-06,13.125552,16.189367294311523
2012-01-07,13.135043,16.189367294311523
2012-01-08,13.145127,16.189367294311523
2012-01-09,13.15444,15.502958297729492
2012-01-10,13.1627655,15.51989459991455
2012-01-11,13.171566,15.590128898620604
2012-01-12,13.184812,15.681782722473145
2012-01-13,13.197855,15.565970420837402
2012-01-14,13.2132435,15.565970420837402
2012-01-15,13.228071,15.565970420837402
2012-01-17,13.248259,15.655383110046388
2012-01-18,13.2675495,15.763225555419922
2012-01-19,13.285075,15.92909812927246
2012-01-20,13.299359,14.59463882446289
2012-01-21,13.3098345,14.59463882446289
2012-01-22,13.319695,14.59463882446289
2012-01-23,13.329677,14.582932472229004
2012-01-24,13.334555,14.46861457824707
2012-01-25,13.340355,14.18369197845459
2012-01-26,13.3473015,14.149069786071776
2012-01-27,13.355119,14.444953918457031
2012-01-28,13.363383,14.444953918457031
2012-01-29,13.372355,14.444953918457031
2012-01-30,13.379875,14.387920379638672
2012-01-31,13.389066,14.448190689086914
2012-02-01,13.399292,14.4661226272583
2012-02-02,13.403073,14.572720527648926
2012-02-03,13.401645,14.852164268493652
2012-02-04,13.396897,14.852164268493652
2012-02-05,13.392577,14.852164268493652
2012-02-06,13.401839,15.169965744018556
2012-02-07,13.41314,15.1121826171875
2012-02-08,13.41869,15.188894271850586
2012-02-09,13.424789,15.228992462158203
2012-02-10,13.433325,15.090764999389648
2012-02-11,13.439645,15.090764999389648
2012-02-12,13.445556,15.090764999389648
2012-02-13,13.450801,15.247422218322754
2012-02-14,13.455598,15.186652183532717
2012-02-15,13.471227,15.082046508789062
2012-02-16,13.479931,15.105957984924316
2012-02-17,13.486352,15.059133529663086
2012-02-18,13.494811,15.059133529663086
2012-02-19,13.505159,15.059133529663086
2012-02-21,13.517325,15.292253494262695
2012-02-22,13.524622,15.141324043273926
2012-02-23,13.53312,15.095746040344238
2012-02-24,13.544025,15.190139770507812
2012-02-25,13.552972,15.190139770507812
2012-02-26,13.558776,15.190139770507812
2012-02-27,13.567988,15.175445556640623
2012-02-28,13.583887,15.401591300964355
2012-02-29,13.600234,15.398103713989258
2012-03-01,13.613599,15.501463890075684
2012-03-02,13.617208,15.472822189331056
2012-03-03,13.624916,15.472822189331056
2012-03-04,13.630266,15.472822189331056
2012-03-05,13.626858,15.298480987548828
2012-03-06,13.621896,15.067103385925291
2012-03-07,13.614167,15.112930297851562
2012-03-08,13.609546,15.12139892578125
2012-03-09,13.603444,14.949796676635742
2012-03-10,13.605054,14.949796676635742
2012-03-11,13.602316,14.949796676635742
2012-03-12,13.603422,15.071837425231934
2012-03-13,13.605105,15.386397361755373
2012-03-14,13.606172,15.341816902160645
2012-03-15,13.60035,15.469833374023438
2012-03-16,13.596343,15.567215919494627
2012-03-17,13.585501,15.567215919494627
2012-03-18,13.577667,15.567215919494627
2012-03-19,13.57013,15.789875030517578
2012-03-20,13.554088,15.777669906616213
2012-03-21,13.535757,15.939311027526855
2012-03-22,13.524701,16.09048843383789
2012-03-23,13.521371,16.004314422607422
2012-03-24,13.519242,16.004314422607422
2012-03-25,13.513912,16.004314422607422
2012-03-26,13.507714,16.17218017578125
2012-03-27,13.507598,16.114646911621094
2012-03-28,13.505968,16.332324981689453
2012-03-29,13.506175,16.149269104003906
2012-03-30,13.50827,15.97069263458252
2012-03-31,13.510768,15.97069263458252
2012-04-01,13.507772,15.97069263458252
2012-04-02,13.507921,16.112157821655273
2012-04-03,13.506743,16.005062103271484
2012-04-04,13.511929,15.819014549255373
2012-04-05,13.518899,15.74853229522705
2012-04-06,13.524887,15.74853229522705
2012-04-07,13.536495,15.74853229522705
2012-04-08,13.543347,15.74853229522705
2012-04-09,13.550743,15.711669921875
2012-04-10,13.552124,15.612544059753418
2012-04-11,13.551983,15.839187622070312
2012-04-12,13.549393,16.21402359008789
2012-04-13,13.551898,15.556257247924805
2012-04-14,13.550091,15.556257247924805
2012-04-15,13.551676,15.556257247924805
2012-04-16,13.553722,15.094749450683594
2012-04-17,13.556182,15.181921005249023
2012-04-18,13.564054,15.129120826721191
2012-04-19,13.569842,14.926135063171388
2012-04-20,13.572165,14.845439910888672
2012-04-21,13.568825,14.845439910888672
2012-04-22,13.565405,14.845439910888672
2012-04-23,13.56162,14.883795738220217
2012-04-24,13.555184,14.975201606750488
2012-04-25,13.553354,15.185656547546388
2012-04-26,13.553341,15.328866004943848
2012-04-27,13.554603,15.316661834716797
2012-04-28,13.555032,15.316661834716797
2012-04-29,13.555219,15.316661834716797
2012-04-30,13.55546,15.064364433288574
2012-05-01,13.55743,15.053903579711914
2012-05-02,13.566477,15.124387741088867
2012-05-03,13.575587,15.21803379058838
2012-05-04,13.579699,14.868104934692385
2012-05-05,13.571041,14.868104934692385
2012-05-06,13.562101,14.868104934692385
2012-05-07,13.553121,15.131610870361328
2012-05-08,13.549851,15.262118339538574
2012-05-09,13.545372,15.171460151672363
2012-05-10,13.541999,15.28378677368164
2012-05-11,13.54424,15.07382869720459
2012-05-12,13.554467,15.07382869720459
2012-05-13,13.564783,15.07382869720459
2012-05-14,13.575237,15.043193817138672
2012-05-15,13.571368,15.220274925231934
2012-05-16,13.572696,15.66409969329834
2012-05-17,13.579584,15.51765251159668
2012-05-18,13.563179,14.953533172607422
2012-05-19,13.5390005,14.953533172607422
2012-05-20,13.514927,14.953533172607422
2012-05-21,13.491089,15.29499340057373
2012-05-22,13.480738,14.963495254516602
2012-05-23,13.467721,15.179181098937988
2012-05-24,13.454011,15.034727096557615
2012-05-25,13.443804,14.732616424560549
2012-05-26,13.432791,14.732616424560549
2012-05-27,13.422127,14.732616424560549
2012-05-29,13.416544,14.802602767944336
2012-05-30,13.411428,14.650426864624023
2012-05-31,13.401449,14.466869354248049
2012-06-01,13.393901,14.220800399780272
2012-06-02,13.395861,14.220800399780272
2012-06-03,13.399741,14.220800399780272
2012-06-04,13.405918,14.410334587097168
2012-06-05,13.417865,14.20660400390625
2012-06-06,13.439254,14.45964813232422
2012-06-07,13.45276,14.4013671875
2012-06-08,13.465151,14.456660270690918
2012-06-09,13.479031,14.456660270690918
2012-06-10,13.492491,14.456660270690918
2012-06-11,13.50457,14.159031867980955
2012-06-12,13.508973,14.074352264404297
2012-06-13,13.515415,13.974481582641602
2012-06-14,13.529694,13.923672676086426
2012-06-15,13.550703,14.059659004211426
2012-06-16,13.575902,14.059659004211426
2012-06-17,13.600481,14.059659004211426
2012-06-18,13.62498,14.217562675476074
2012-06-19,13.660722,14.48355770111084
2012-06-20,13.691475,14.383435249328612
2012-06-21,13.7217,14.077091217041016
2012-06-22,13.748486,14.23325252532959
2012-06-23,13.768969,14.23325252532959
2012-06-24,13.788206,14.23325252532959
2012-06-25,13.806392,13.964766502380373
2012-06-26,13.823436,14.063892364501951
2012-06-27,13.838658,14.178956985473633
2012-06-28,13.854761,14.054677963256836
2012-06-29,13.872996,14.447195053100586
2012-06-30,13.888457,14.447195053100586
2012-07-01,13.90315,14.447195053100586
2012-07-02,13.91198,14.457157135009766
2012-07-03,13.927646,14.640463829040527
2012-07-05,13.94295,14.84195613861084
2012-07-06,13.957948,14.594388008117676
2012-07-07,13.975181,14.594388008117676
2012-07-08,13.987999,14.594388008117676
2012-07-09,13.998902,14.595136642456056
2012-07-10,14.009492,14.487792015075684
2012-07-11,14.020091,14.226030349731444
2012-07-12,14.034374,14.208346366882324
2012-07-13,14.051674,14.358778953552246
2012-07-14,14.063136,14.358778953552246
2012-07-15,14.075967,14.358778953552246
2012-07-16,14.089273,14.318929672241213
2012-07-17,14.1029005,14.364009857177734
2012-07-18,14.116487,14.464380264282228
2012-07-19,14.130517,14.770722389221191
2012-07-20,14.141721,15.213052749633787
2012-07-21,14.147654,15.213052749633787
2012-07-22,14.156158,15.213052749633787
2012-07-23,14.163664,15.329861640930176
2012-07-24,14.16713,15.132107734680176
2012-07-25,14.172448,15.142569541931152
2012-07-26,14.182321,15.27631378173828
2012-07-27,14.191861,15.814281463623049
2012-07-28,14.194008,15.814281463623049
2012-07-29,14.195064,15.814281463623049
2012-07-30,14.195173,15.748032569885254
2012-07-31,14.19478,15.764719009399414
2012-08-01,14.190706,15.757497787475586
2012-08-02,14.204669,15.659616470336914
2012-08-03,14.224674,15.972932815551758
2012-08-04,14.241769,15.972932815551758
2012-08-05,14.260497,15.972932815551758
2012-08-06,14.280268,16.01004409790039
2012-08-07,14.300318,15.95325756072998
2012-08-08,14.315027,15.99535083770752
2012-08-09,14.327544,15.998339653015137
2012-08-10,14.342862,15.98962116241455
2012-08-11,14.362376,15.98962116241455
2012-08-12,14.378037,15.98962116241455
2012-08-13,14.394604,16.43817710876465
2012-08-14,14.417334,16.65361213684082
2012-08-15,14.428716,16.625720977783203
2012-08-16,14.438655,16.758466720581055
2012-08-17,14.448166,16.86481475830078
2012-08-18,14.466977,16.86481475830078
2012-08-19,14.490136,16.86481475830078
2012-08-20,14.514406,16.82496452331543
2012-08-21,14.536441,16.674781799316406
2012-08-22,14.553586,16.865808486938477
2012-08-23,14.583526,16.856348037719727
2012-08-24,14.5990925,16.901927947998047
2012-08-25,14.623347,16.901927947998047
2012-08-26,14.645157,16.901927947998047
2012-08-27,14.667861,16.667560577392578
2012-08-28,14.687729,16.8675537109375
2012-08-29,14.698537,17.135541915893555
2012-08-30,14.709551,16.977890014648438
2012-08-31,14.720977,17.062816619873047
2012-09-01,14.755071,17.062816619873047
2012-09-02,14.814455,17.062816619873047
2012-09-04,14.873392,16.961950302124023
2012-09-05,14.932601,16.953975677490234
2012-09-06,14.994394,17.419221878051758
2012-09-07,15.058681,17.58733558654785
2012-09-08,15.120879,17.58733558654785
2012-09-09,15.179208,17.58733558654785
2012-09-10,15.237313,17.453344345092773
2012-09-11,15.285087,17.239648818969727
2012-09-12,15.333812,17.20702362060547
2012-09-13,15.37879,17.584598541259766
2012-09-14,15.42457,17.675254821777344
2012-09-15,15.430259,17.675254821777344
2012-09-16,15.434696,17.675254821777344
2012-09-17,15.438458,17.682727813720703
2012-09-18,15.448795,17.889448165893555
2012-09-19,15.454226,18.11907958984375
2012-09-20,15.471499,18.134519577026367
2012-09-21,15.482515,18.280717849731445
2012-09-22,15.500378,18.280717849731445
2012-09-23,15.51526,18.280717849731445
2012-09-24,15.52797,18.66402053833008
2012-09-25,15.543612,18.65854263305664
2012-09-26,15.562509,18.7656364440918
2012-09-27,15.582884,18.841352462768555
2012-09-28,15.605883,18.791540145874023
2012-09-29,15.623212,18.791540145874023
2012-09-30,15.63955,18.791540145874023
2012-10-01,15.655266,18.972856521606445
2012-10-02,15.662406,18.853553771972656
2012-10-03,15.664132,18.99078750610352
2012-10-04,15.672085,19.12901496887207
2012-10-05,15.672327,19.11905288696289
2012-10-06,15.669066,19.11905288696289
2012-10-07,15.674523,19.11905288696289
2012-10-09,15.684397,18.532270431518555
2012-10-10,15.692037,18.543975830078125
2012-10-11,15.707595,18.716323852539062
2012-10-12,15.720574,18.5487060546875
2012-10-13,15.724368,18.5487060546875
2012-10-14,15.725893,18.5487060546875
2012-10-15,15.724478,18.454811096191406
2012-10-16,15.724631,18.547462463378903
2012-10-17,15.724143,18.81619644165039
2012-10-18,15.721854,17.309633255004883
2012-10-19,15.718841,16.980627059936523
2012-10-20,15.706044,16.980627059936523
2012-10-21,15.688974,16.980627059936523
2012-10-22,15.667342,16.902921676635742
2012-10-23,15.643189,16.944765090942383
2012-10-24,15.6104765,16.868803024291992
2012-10-25,15.570262,16.880258560180664
2012-10-26,15.522963,16.81525230407715
2012-10-27,15.470694,16.81525230407715
2012-10-28,15.430106,16.81525230407715
2012-10-29,15.389738,16.81525230407715
2012-10-31,15.347387,16.943519592285156
2012-11-01,15.297527,17.12508201599121
2012-11-02,15.273738,17.133302688598633
2012-11-03,15.259507,17.133302688598633
2012-11-04,15.237849,17.133302688598633
2012-11-05,15.214181,17.009767532348633
2012-11-06,15.187749,16.978883743286133
2012-11-07,15.162736,16.615257263183594
2012-11-08,15.133988,16.24590301513672
2012-11-09,15.109962,16.51339340209961
2012-11-10,15.084104,16.51339340209961
2012-11-11,15.06018,16.51339340209961
2012-11-13,15.033206,16.414264678955078
2012-11-14,15.0135765,16.252378463745117
2012-11-15,14.991088,16.12062644958496
2012-11-16,14.963859,16.118633270263672
2012-11-17,14.950682,16.118633270263672
2012-11-18,14.94036,16.118633270263672
2012-11-19,14.92983,16.642404556274414
2012-11-20,14.921374,16.686241149902344
2012-11-21,14.91169,16.584125518798828
2012-11-23,14.901827,16.636428833007812
2012-11-24,14.898285,16.636428833007812
2012-11-25,14.898436,16.636428833007812
2012-11-26,14.893904,16.466571807861328
2012-11-27,14.896935,16.704668045043945
2012-11-28,14.896039,17.027450561523438
2012-11-29,14.899142,17.232179641723633
2012-11-30,14.90935,17.39356803894043
2012-12-01,14.918413,17.39356803894043
2012-12-02,14.954655,17.39356803894043
2012-12-03,14.993849,17.31586265563965
2012-12-04,15.028583,17.21076011657715
2012-12-05,15.056781,17.13081169128418
2012-12-06,15.09308,17.213247299194336
2012-12-07,15.133261,17.04090118408203
2012-12-08,15.176398,17.04090118408203
2012-12-09,15.220167,17.04090118408203
2012-12-10,15.251321,17.07103729248047
2012-12-11,15.274208,17.35645866394043
2012-12-12,15.300072,17.373395919799805
2012-12-13,15.320435,17.50141143798828
2012-12-14,15.3481045,17.482980728149414
2012-12-15,15.377364,17.482980728149414
2012-12-16,15.402309,17.482980728149414
2012-12-17,15.416109,17.951711654663086
2012-12-18,15.436259,17.958934783935547
2012-12-19,15.457395,17.93502426147461
2012-12-20,15.472843,17.99106216430664
2012-12-21,15.482404,17.82344627380371
2012-12-22,15.488992,17.82344627380371
2012-12-23,15.494927,17.82344627380371
2012-12-24,15.503303,17.670772552490234
2012-12-26,15.509386,17.655080795288086
2012-12-27,15.507431,17.590824127197266
2012-12-28,15.507805,17.434415817260742
2012-12-29,15.486161,17.434415817260742
2012-12-30,15.472273,17.434415817260742
2012-12-31,15.467548,17.617971420288086
2013-01-02,15.474721,18.013227462768555
2013-01-03,15.502571,18.02368927001953
2013-01-04,15.531274,18.379844665527344
2013-01-05,15.567295,18.379844665527344
2013-01-06,15.620929,18.379844665527344
2013-01-07,15.669915,18.29964828491211
2013-01-08,15.714336,18.263532638549805
2013-01-09,15.7632265,18.38357925415039
2013-01-10,15.811547,18.46726417541504
2013-01-11,15.861524,18.43015480041504
2013-01-12,15.913685,18.43015480041504
2013-01-13,15.974969,18.43015480041504
2013-01-14,16.03742,18.013227462768555
2013-01-15,16.091747,18.055070877075195
2013-01-16,16.149208,17.81248664855957
2013-01-17,16.210968,17.71609878540039
